表名,模块,估算行数
"InvDoc_TransInAccPeriod","InvDoc","588285"
"InvDoc_TransInAddress","InvDoc","0"
"InvDoc_TransInBalRoute","InvDoc","0"
"InvDoc_TransInBalRoute_Trl","InvDoc","0"
"InvDoc_TransInBin","InvDoc","862863"
"InvDoc_TransInBin_Trl","InvDoc","862863"
"InvDoc_TransInCost","InvDoc","863672"
"InvDoc_TransInCost_Trl","InvDoc","863672"
"InvDoc_TransInDocType","InvDoc","103"
"InvDoc_TransInDocType_Trl","InvDoc","103"
"InvDoc_TransInLine","InvDoc","431836"
"InvDoc_TransInLine_Trl","InvDoc","431836"
"InvDoc_TransInLinkMan","InvDoc","0"
"InvDoc_TransInSubLine","InvDoc","431836"
"InvDoc_TransInSubLine_Trl","InvDoc","384288"
"InvDoc_TransInTax","InvDoc","15820"
"InvDoc_TransInTax_Trl","InvDoc","15820"
"InvDoc_TransOutAccPeriod","InvDoc","6482"
"InvDoc_TransOutAddress","InvDoc","0"
"InvDoc_TransOutBalRoute","InvDoc","0"
"InvDoc_TransOutBalRoute_Trl","InvDoc","0"
"InvDoc_TransOutBin","InvDoc","67125"
"InvDoc_TransOutBin_Trl","InvDoc","67125"
"InvDoc_TransOutCost","InvDoc","62081"
"InvDoc_TransOutCost_Trl","InvDoc","62081"
"InvDoc_TransOutDocType","InvDoc","56"
"InvDoc_TransOutDocType_Trl","InvDoc","56"
"InvDoc_TransOutLine","InvDoc","62081"
"InvDoc_TransOutLine_Trl","InvDoc","62081"
"InvDoc_TransOutLinkMan","InvDoc","0"
"InvDoc_TransOutSubLine","InvDoc","62081"
"InvDoc_TransOutSubLine_Trl","InvDoc","60397"
"InvDoc_TransOutTax","InvDoc","0"
"InvDoc_WasterDisposeAccountPeriod","InvDoc","0"
"InvDoc_WasterDisposeCost","InvDoc","0"
"InvDoc_WasterDisposeCost_Trl","InvDoc","0"
"InvDoc_WasterDisposeDocType","InvDoc","8"
"InvDoc_WasterDisposeDocType_Trl","InvDoc","8"
"InvDoc_WasterDisposeTrans","InvDoc","0"
"InvDoc_WasterDisposeTrans_Trl","InvDoc","0"
"InvDoc_WasterDisposeTransBin","InvDoc","0"
"InvDoc_WasterDisposeTransBin_Trl","InvDoc","0"
"InvDoc_WasterDisposeTransL","InvDoc","0"
"InvDoc_WasterDisposeTransL_Trl","InvDoc","0"
"InvDoc_WhInit","InvDoc","34747"
"InvDoc_WhInit_Trl","InvDoc","34747"
"InvDoc_WhInitLine","InvDoc","34870"
"InvDoc_WhInitLine_Trl","InvDoc","34870"
"InvDoc_WhInitLineBin","InvDoc","34870"
"InvDoc_WhInitLineBin_Trl","InvDoc","34870"
"InvDoc_WhInitLineCost","InvDoc","34870"
"InvDoc_WhInitSOB","InvDoc","34747"
"InvDoc_WhInitT","InvDoc","8"
"InvDoc_WhInitT_Trl","InvDoc","8"
"InvPlan_InterfaceSupplyProvider","InvPlan","0"
"InvPlan_InvPlan","InvPlan","0"
"InvPlan_InvPlan_Trl","InvPlan","0"
"InvPlan_InvPlanDetail","InvPlan","0"
"InvPlan_InvPlanDetail_Trl","InvPlan","0"
"InvPlan_InvPlanInterface","InvPlan","0"
"InvPlan_InvPlanInterface_Trl","InvPlan","0"
"InvPlan_RequireDetail","InvPlan","0"
"InvPlan_RequireDetail_Trl","InvPlan","0"
"InvPlan_SupplyDetail","InvPlan","0"
"InvPlan_SupplyDetail_Trl","InvPlan","0"
"InvTrans_AAIErrorInfo","InvTrans","79"
"InvTrans_AccountPeriodFieldSet","InvTrans","1071"
"InvTrans_AccountPeriodLine","InvTrans","9798601"
"InvTrans_AccountPeriodLine_Trl","InvTrans","0"
"InvTrans_AccountPeriodLineBin","InvTrans","7420508"
"InvTrans_AccountPeriodLineBinRcvShip","InvTrans","1558065"
"InvTrans_AccountPeriodLineCost","InvTrans","9791459"
"InvTrans_AccountPeriodLineCostRcvShip","InvTrans","1793505"
"InvTrans_AccountPeriodLineRcvShip","InvTrans","1793683"
"InvTrans_AccountPeriodLineRcvShip_Trl","InvTrans","1793683"
"InvTrans_AvailableDemandDetail","InvTrans","0"
"InvTrans_AvailableDemandTotal","InvTrans","0"
"InvTrans_AvailableMatch","InvTrans","0"
"InvTrans_AvailableMatch_Trl","InvTrans","0"
"InvTrans_AvailableSupplyDetail","InvTrans","0"
"InvTrans_AvailableSupplyTotal","InvTrans","0"
"InvTrans_BatchExceptions","InvTrans","0"
"InvTrans_CostDiffAssist","InvTrans","0"
"InvTrans_CostDiffAssist_Trl","InvTrans","0"
"InvTrans_CostExceptionInfo","InvTrans","0"
"InvTrans_CostLoop","InvTrans","59"
"InvTrans_CostLoopLink","InvTrans","2193"
"InvTrans_CostLoopLink_Trl","InvTrans","122"
"InvTrans_CostLoopLinkDoc","InvTrans","48171"
"InvTrans_CostLoopMiscShip","InvTrans","343"
"InvTrans_CostLoopMiscShipDoc","InvTrans","343"
"InvTrans_CostLoopProduce","InvTrans","10"
"InvTrans_CostLoopProduceDoc","InvTrans","17"
"InvTrans_CostParam","InvTrans","0"
"InvTrans_CostParamRePrice","InvTrans","0"
"InvTrans_CostRecomputeStatus","InvTrans","0"
"InvTrans_CostTime","InvTrans","481"
"InvTrans_CostTypeInit","InvTrans","0"
"InvTrans_CostTypeInit_Trl","InvTrans","0"
"InvTrans_CostTypeInitAccountPeriod","InvTrans","0"
"InvTrans_CostTypeInitLine","InvTrans","0"
"InvTrans_CostTypeInitLine_Trl","InvTrans","0"
"InvTrans_CostTypeInitType","InvTrans","0"
"InvTrans_CostTypeInitType_Trl","InvTrans","0"
"InvTrans_DayClose","InvTrans","73285"
"InvTrans_DayTotal","InvTrans","0"
"InvTrans_DayTotal_Trl","InvTrans","0"
"InvTrans_DocMonQtyTotal","InvTrans","0"
"InvTrans_DocMonQtyTotal_Trl","InvTrans","0"
"InvTrans_DocMonTotal","InvTrans","0"
"InvTrans_DocMonTotal_Trl","InvTrans","0"
"InvTrans_DynamicLog","InvTrans","0"
"InvTrans_DynamicLogSchema","InvTrans","11"
"InvTrans_GenAAI","InvTrans","25"
"InvTrans_GetPriceHistory","InvTrans","0"
"InvTrans_IncomeMatch","InvTrans","326231"
"InvTrans_IncomeMatchCost","InvTrans","326231"
"InvTrans_InvBalCost","InvTrans","26378"
"InvTrans_InvBalCost_Trl","InvTrans","0"
"InvTrans_InvBalCostSnap","InvTrans","0"
"InvTrans_InvBalCostSnap_Trl","InvTrans","0"
"InvTrans_InvMonTotal","InvTrans","691136"
"InvTrans_InvMonTotal_Trl","InvTrans","0"
"Invtrans_InvOnWayTotal","Invtrans","2981553"
"Invtrans_InvOnWayTotal_Trl","Invtrans","2981553"
"InvTrans_InvTotal","InvTrans","0"
"InvTrans_InvTotal_Trl","InvTrans","0"
"InvTrans_INVTotalAccountPeriodBal","InvTrans","0"
"InvTrans_INVTotalAccountPeriodBal_Trl","InvTrans","0"
"InvTrans_INVTotalAccountPeriodCostLineBal","InvTrans","0"
"InvTrans_INVTotalAccountPeriodCostLineBal_Trl","InvTrans","0"
"InvTrans_INVTotalAccountPeriodCostLineRcvShip","InvTrans","0"
"InvTrans_INVTotalAccountPeriodCostLineRcvShip_Trl","InvTrans","0"
"InvTrans_INVTotalAccountPeriodRcvShip","InvTrans","0"
"InvTrans_INVTotalAccountPeriodRcvShip_Trl","InvTrans","0"
"InvTrans_InvTotalSelects","InvTrans","136"
"InvTrans_INVTotalStatPeriodBal","InvTrans","0"
"InvTrans_INVTotalStatPeriodBal_Trl","InvTrans","0"
"InvTrans_INVTotalStatPeriodCostLineBal","InvTrans","0"
"InvTrans_INVTotalStatPeriodCostLineBal_Trl","InvTrans","0"
"InvTrans_INVTotalStatPeriodCostLineRcvShip","InvTrans","0"
"InvTrans_INVTotalStatPeriodCostLineRcvShip_Trl","InvTrans","0"
"InvTrans_INVTotalStatPeriodRcvShip","InvTrans","0"
"InvTrans_INVTotalStatPeriodRcvShip_Trl","InvTrans","0"
"InvTrans_INVUnCloseDoc","InvTrans","0"
"InvTrans_INVUnCloseTransactionEntry","InvTrans","0"
"InvTrans_Layer","InvTrans","2248"
"InvTrans_Layer_Trl","InvTrans","2248"
"InvTrans_LayerBin","InvTrans","0"
"InvTrans_LayerBinUsed","InvTrans","0"
"InvTrans_LayerCost","InvTrans","2248"
"InvTrans_LayerCostUsed","InvTrans","58"
"InvTrans_LayerForInd","InvTrans","0"
"InvTrans_LayerUsed","InvTrans","58"
"InvTrans_LayerUsed_Trl","InvTrans","58"
"InvTrans_LogFile","InvTrans","0"
"InvTrans_LogFileBin","InvTrans","0"
"InvTrans_LogFileBin_Trl","InvTrans","0"
"InvTrans_LogFileBinSnap","InvTrans","0"
"InvTrans_LogFileBinSnap_Trl","InvTrans","0"
"InvTrans_LogFileCost","InvTrans","0"
"InvTrans_LogFileCost_Trl","InvTrans","0"
"InvTrans_LogFileCostSnap","InvTrans","0"
"InvTrans_LogFileCostSnap_Trl","InvTrans","0"
"InvTrans_LogFileSnap","InvTrans","0"
"InvTrans_MavgProcessInfo","InvTrans","0"
"InvTrans_MavgProcessInfo_Trl","InvTrans","0"
"Invtrans_MergeAAILine","Invtrans","0"
"Invtrans_MergeAAILineCost","Invtrans","0"
"Invtrans_MergeAAISrcLine","Invtrans","0"
"Invtrans_MergePeriodAAILine","Invtrans","0"
"Invtrans_MergePeriodAAISrcLine","Invtrans","0"
"Invtrans_MergeTransferAAILine","Invtrans","0"
"Invtrans_MergeTransferAAISrcLine","Invtrans","0"
"InvTrans_MonthClose","InvTrans","139"
"InvTrans_MonthCloseLine","InvTrans","0"
"InvTrans_Period","InvTrans","672512"
"InvTrans_Period_Trl","InvTrans","672512"
"InvTrans_PeriodCost","InvTrans","672512"
"InvTrans_PeriodFeeDetail","InvTrans","0"
"InvTrans_PriceAdjust","InvTrans","0"
"InvTrans_PriceAdjust_Trl","InvTrans","0"
"InvTrans_PriceAdjustDocType","InvTrans","0"
"InvTrans_PriceAdjustDocType_Trl","InvTrans","0"
"InvTrans_PriceAdjustL","InvTrans","0"
"InvTrans_PriceAdjustL_Trl","InvTrans","0"
"InvTrans_PuMatchBalance","InvTrans","0"
"InvTrans_PuMatchBalanceSOB","InvTrans","0"
"InvTrans_PuMatchKit","InvTrans","0"
"InvTrans_PuMatchKit_Trl","InvTrans","0"
"InvTrans_PuMatchKitSOB","InvTrans","0"
"InvTrans_RCBal","InvTrans","0"
"InvTrans_RCBalMatch","InvTrans","0"
"InvTrans_ShipOutTotal","InvTrans","1190959"
"InvTrans_ShipOutTotal_Trl","InvTrans","1793547"
"InvTrans_ShipSaleRule","InvTrans","1"
"InvTrans_SLogger","InvTrans","0"
"InvTrans_SQLLog","InvTrans","2051"
"InvTrans_StatPeriodLine","InvTrans","7298414"
"InvTrans_StatPeriodLine_Trl","InvTrans","0"
"InvTrans_StatPeriodLineBin","InvTrans","6444982"
"InvTrans_StatPeriodLineBinRcvShip","InvTrans","1092198"
"InvTrans_StatPeriodLineCost","InvTrans","7297404"
"InvTrans_StatPeriodLineCostRcvShip","InvTrans","1248377"
"InvTrans_StatPeriodLineRcvShip","InvTrans","1248452"
"InvTrans_StatPeriodLineRcvShip_Trl","InvTrans","1248452"
"InvTrans_SynLayer","InvTrans","0"
"InvTrans_SynLayer_Trl","InvTrans","0"
"InvTrans_SynLayerBin","InvTrans","0"
"InvTrans_SynLayerbinUsed","InvTrans","0"
"InvTrans_SynLayerCost","InvTrans","0"
"InvTrans_SynLayerCostUsed","InvTrans","0"
"InvTrans_SynLayerUsed","InvTrans","0"
"InvTrans_SynLayerUsed_Trl","InvTrans","0"
"InvTrans_TotalBizKey","InvTrans","1291377"
"InvTrans_TotalBizKey_Trl","InvTrans","1291377"
"InvTrans_Trans","InvTrans","620488"
"InvTrans_TransBinLog","InvTrans","0"
"InvTrans_TransBizLog","InvTrans","0"
"InvTrans_TransBizLogHis","InvTrans","0"
"InvTrans_TransCostLog","InvTrans","0"
"InvTrans_TransDocType","InvTrans","1441"
"InvTrans_TransDocType_Trl","InvTrans","1799"
"InvTrans_TransferRetrace","InvTrans","0"
"InvTrans_TransferRetraceBin","InvTrans","0"
"InvTrans_TransferRetraceCost","InvTrans","0"
"InvTrans_TransferRetraceLine","InvTrans","0"
"InvTrans_TransferRetraceLineBin","InvTrans","0"
"InvTrans_TransferRetraceLineCost","InvTrans","0"
"InvTrans_TransferRetraceLog","InvTrans","0"
"InvTrans_TransLine","InvTrans","3080842"
"InvTrans_TransLine_Trl","InvTrans","3080842"
"InvTrans_TransLineBin","InvTrans","2383125"
"InvTrans_TransLineCost","InvTrans","3080630"
"InvTrans_TransLineCost_Trl","InvTrans","3080630"
"InvTrans_TransLineExt","InvTrans","43837"
"InvTrans_TransLineSource","InvTrans","1736420"
"InvTrans_TransLineSource_Trl","InvTrans","1736420"
"InvTrans_TransLineSourceCost","InvTrans","1736420"
"InvTrans_TransLog","InvTrans","0"
"InvTrans_TransParam","InvTrans","310"
"InvTrans_WhQoh","InvTrans","739928"
"InvTrans_WhQoh_Trl","InvTrans","739927"
"InvTrans_WhQohLine","InvTrans","1103984"
"InvTrans_WhqohMatch","InvTrans","74240"
"InvTrans_WhqohMatch_Trl","InvTrans","74240"
"InvTrans_WhQohPeriod","InvTrans","0"
"InvTrans_WhQohSnap","InvTrans","0"
"InvTrans_WhQohSnap_Trl","InvTrans","0"
"IPO_AffiliatedCompany","IPO","0"
"IPO_AffiliatedCompany_Trl","IPO","0"
"IPO_AffiliatedCompanyDetail","IPO","0"
"IPO_AffiliatedCompanyPrice","IPO","0"
"IPO_AffiliatedCompanySum","IPO","0"
"IPO_ARDetailTemp","IPO","0"
"IPO_CostDimensionSetting","IPO","0"
"IPO_CostDimensionSettingLine","IPO","0"
"IPO_LiabilitiesAnalysis","IPO","1"
"IPO_LiabilitiesAnalysisData","IPO","0"
"IPO_LiabilitiesAnalysisLine","IPO","60"
"IPO_MonitorLog","IPO","0"
"IPO_ResearchexpEnditureBelowLeft","IPO","0"
"IPO_ResearchexpEnditureBelowRight","IPO","0"
"IPO_ResearchexpEnditureTopLeft","IPO","0"
"IPO_ResearchexpEnditureTopRight","IPO","0"
"IPO_SelfInspectionCheckList","IPO","1"
"IPO_SelfInspectionCheckList_Trl","IPO","1"
"IPO_SelfInspectionCheckListLine","IPO","129"
"IPO_SelfInspectionCheckListLine_Trl","IPO","129"
"IPO_SelfInspectionCheckType","IPO","46"
"IPO_SelfInspectionCheckType_Trl","IPO","46"
"IPO_SellingExpensesBelowLeft","IPO","0"
"IPO_SellingExpensesBelowRight","IPO","0"
"IPO_SellingExpensesTop","IPO","0"
"IPO_TransactionAnalysisTemp","IPO","0"
"Issue_IssueApplyDoc","Issue","0"
"Issue_IssueApplyDoc_Trl","Issue","0"
"Issue_IssueApplyDocLine","Issue","0"
"Issue_IssueApplyDocLine_Trl","Issue","0"
"Issue_IssueApplyDocLineSum","Issue","0"
"Issue_IssueApplyDocLineSum_Trl","Issue","0"
"Issue_IssueApplyDocType","Issue","40"
"Issue_IssueApplyDocType_Trl","Issue","80"
"Issue_MaterialConfirmDoc","Issue","0"
"Issue_MaterialConfirmDoc_Trl","Issue","0"
"Issue_MaterialConfirmDocLine","Issue","0"
"Issue_MaterialConfirmDocLine_Trl","Issue","0"
"Issue_MaterialConfirmDocLineCost","Issue","0"
"Issue_MaterialConfirmDocLineElementCost","Issue","0"
"Issue_MaterialConfirmDocSOB","Issue","0"
"Issue_MaterialConfirmDocType","Issue","32"
"Issue_MaterialConfirmDocType_Trl","Issue","64"
"Issue_MaterialDeliveryDoc","Issue","0"
"Issue_MaterialDeliveryDoc_Trl","Issue","0"
"Issue_MaterialDeliveryDocLine","Issue","0"
"Issue_MaterialDeliveryDocLine_Trl","Issue","0"
"Issue_MaterialDeliveryDocLineBalanceRoute","Issue","0"
"Issue_MaterialDeliveryDocLineCost","Issue","0"
"Issue_MaterialDeliveryDocSOB","Issue","0"
"Issue_MaterialDeliveryDocType","Issue","34"
"Issue_MaterialDeliveryDocType_Trl","Issue","68"
"ItemCostAdjDocKeep","ItemCostAdjDocKeep","0"
"ItemCostAdjDocKeep_Trl","ItemCostAdjDocKeep","0"
"ItemPriceCase","ItemPriceCase","0"
"ItemPriceCase_Trl","ItemPriceCase","0"
"ItemPriceCaseL","ItemPriceCaseL","0"
"ItemPriceCaseL_Trl","ItemPriceCaseL","0"
"jkydz","jkydz","0"
"KB_Kanban","KB","0"
"KB_Kanban_Trl","KB","0"
"KB_KanbanCard","KB","0"
"KB_KanbanCard_Trl","KB","0"
"KB_KanbanCardMemo","KB","0"
"KB_KanbanItem","KB","0"
"KB_KanbanMemo","KB","0"
"Lock_Table","Lock","0"
"Lot_ICLotMasterInherit","Lot","0"
"Lot_LotBeSplit","Lot","224087"
"Lot_LotBeUsed","Lot","2331649"
"Lot_LotBeUsed_Trl","Lot","2331649"
"Lot_LotMaster","Lot","136219"
"Lot_LotMaster_Trl","Lot","136219"
"Lot_LotTraceFrom","Lot","1000550"
"Lot_LotTraceFrom_Trl","Lot","617069"
"Lot_LotTraceTo","Lot","1000550"
"Lot_LotTraceTo_Trl","Lot","1000550"
"MainBusiness_RevenueRanking","MainBusiness","0"
"MANA_ARBalanceThemeData","MANA","0"
"MANA_AROverAgingBucketsData","MANA","0"
"MANA_AROverThemeData","MANA","0"
"MANA_AssetLiabilitys","MANA","0"
"MANA_BalanceSheetThemeData","MANA","0"
"MANA_BalanceSheetThemeStaticData","MANA","0"
"MANA_CashThemeData","MANA","0"
"MANA_CashThemes","MANA","0"
"MANA_ComprehensiveAbilitys","MANA","0"
"MANA_DataTransConfig","MANA","29"
"MANA_DataTransLog","MANA","0"
"MANA_ProfitThemeData","MANA","0"
"MANA_ProfitThemes","MANA","0"
"MANA_ProfitThemeStaticData","MANA","0"
"MANA_PushMethod","MANA","0"
"MANA_PushMethodLine","MANA","0"
"MANA_PushRange","MANA","0"
"MANA_PushRangeLine","MANA","0"
"MANA_PushSetting","MANA","0"
"MANA_SalePerform","MANA","0"
"MANA_SalesThemes","MANA","0"
"MCA_CalcLog","MCA","0"
"MCA_CalcScope","MCA","0"
"MCA_CalcScope_Trl","MCA","0"
"MCA_CalcScopeLine","MCA","0"
"MCA_CalcScopeLLC","MCA","0"
"MCA_CalcSnap","MCA","0"
"MCA_CostGuide","MCA","0"
"MCA_CostGuideLine","MCA","0"
"MCA_CostGuideLine_Trl","MCA","0"
"MCA_CostGuideSubLine","MCA","0"
"MCA_CostLoop","MCA","0"
"MCA_CostLoopLine","MCA","0"
"MCA_CostLoopLine_Trl","MCA","0"
"MCA_CostLoopLinkDoc","MCA","0"
"MCA_CostRewrite","MCA","0"
"MCA_OrgCalcSequence","MCA","0"
"MDCI_ClaimDoc","MDCI","0"
"MDCI_ClaimDoc_Trl","MDCI","0"
"MDCI_ClaimDocLine","MDCI","0"
"MDCI_ClaimDocType","MDCI","2"
"MDCI_ClaimDocType_Trl","MDCI","2"
"MDCI_DataSyncLog","MDCI","0"
"MDCI_DCOperationQty","MDCI","0"
"MDCI_OpRcvBusinessDataDI","MDCI","0"
"MDCI_OpRcvSettleDoc","MDCI","0"
"MDCI_OpRcvSettleDoc_Trl","MDCI","0"
"MDCI_OpRcvSettleDocLine","MDCI","0"
"MDCI_OpRcvSettleDocLine_Trl","MDCI","0"
"MDCI_OpRcvSettleDocSubLine","MDCI","0"
"MDCI_OpRcvSettleDocType","MDCI","4"
"MDCI_OpRcvSettleDocType_Trl","MDCI","4"
"MDCI_OpTransferBusinessDataDI","MDCI","0"
"MDCI_PeriodClose","MDCI","0"
"MDCI_WorkingHoursDataDI","MDCI","0"
"MDE_PHA_AbstractSetting","MDE","26"
"MDE_PHA_AccountToReportMappingHead","MDE","0"
"MDE_PHA_AccountToReportMappingLine","MDE","0"
"MDE_PHA_AllocationCriteria","MDE","0"
"MDE_PHA_AllocationCriteria_Trl","MDE","0"
"MDE_PHA_AllocationCriteriaLine","MDE","0"
"MDE_PHA_AllocationCriteriaLine_Trl","MDE","0"
"MDE_PHA_AllocationResult","MDE","0"
"MDE_PHA_AllocationResult_Trl","MDE","0"
"MDE_PHA_AllocScheme","MDE","1"
"MDE_PHA_AllocSchemeLine","MDE","566"
"MDE_PHA_AllocSchemeSubLine","MDE","566"
"MDE_PHA_ExpenseData","MDE","0"
"MDE_PHA_ExpenseInterface","MDE","30"
"MDE_PHA_ExpenseInterfaceSegment","MDE","0"
"MDE_PHA_ExpenseType","MDE","30"
"MDE_PHA_ExpenseType_Trl","MDE","0"
"MDE_PHA_MonthClose","MDE","60"
"MDE_PHA_PeriodClose","MDE","48"
"MDE_PHA_PHAReportItem","MDE","38"
"MDE_PHA_PHAReportItemFunction","MDE","0"
"MDE_PHA_ProjHoursSummary","MDE","0"
"MDE_PHA_ProjHoursSummary_Trl","MDE","0"
"MDE_PHA_ProjHoursWorkOrderDoc","MDE","0"
"MDE_PHA_ProjHoursWorkOrderDoc_Trl","MDE","0"
"MDE_PHA_ProjHoursWorkOrderDocType","MDE","27"
"MDE_PHA_ProjHoursWorkOrderDocType_Trl","MDE","28"
"MDE_PHA_ProjHoursWorkOrderLine","MDE","0"
"MDE_PHA_ProjHoursWorkOrderLine_Trl","MDE","0"
"MDE_PHA_RDStaffSalDetail","MDE","0"
"MDE_PHA_RDStaffSalDetail_Trl","MDE","0"
"MDE_PHA_RDStaffSalDetailSubLine","MDE","0"
"MER_ReimburseRangeHead","MER","0"
"MER_ReimburseRangeHead_Trl","MER","0"
"MER_ReimburseRangeLine","MER","0"
"MER_TaskAllocationHead","MER","0"
"MER_TaskAllocationLine","MER","0"
"MER_TaskAllocationLine_Trl","MER","0"
"MER_WorkOrder","MER","0"
"MER_WorkOrder_Trl","MER","0"
"MER_WorkOrderDocType","MER","0"
"MER_WorkOrderDocType_Trl","MER","0"
"MIP_IC_OPFieldMapping","MIP","0"
"MIP_IC_OPImportTemplate","MIP","0"
"MIP_MVP_VMIVerifyDoc","MIP","0"
"MIP_MVP_VMIVerifyDoc_Trl","MIP","0"
"MIP_MVP_VMIVerifyDocLine","MIP","0"
"MIP_MVP_VMIVerifyDocLine_Trl","MIP","0"
"MIP_MVP_VMIVerifyDocType","MIP","0"
"MIP_MVP_VMIVerifyDocType_Trl","MIP","0"
"MO_BackFlushIssueDoc","MO","0"
"MO_BackFlushIssueList","MO","0"
"MO_BarCodeInput","MO","0"
"MO_BeginOpDocType","MO","36"
"MO_BeginOpDocType_Trl","MO","72"
"MO_BeginOperationDoc","MO","0"
"MO_BeginOperationDoc_Trl","MO","0"
"MO_BeginOperationDocLine","MO","0"
"MO_BeginOperationDocLine_Trl","MO","0"
"MO_BeginOperationDocLineRes","MO","0"
"MO_BFExceptionInfo","MO","0"
"MO_CalendarEvent","MO","0"
"MO_CalendarEventDetail","MO","0"
"MO_CheckDifferent","MO","0"
"MO_CheckDifferent_Trl","MO","0"
"MO_CompletedRptCost","MO","0"
"MO_CompleteRpt","MO","0"
"MO_CompleteRpt_Trl","MO","0"
"MO_CompleteRptCheckLine","MO","0"
"MO_CompleteRptCheckLine_Trl","MO","0"
"MO_CompleteRptDocType","MO","96"
"MO_CompleteRptDocType_Trl","MO","192"
"MO_CompleteRptRcvLine","MO","0"
"MO_CompleteRptRcvLine_Trl","MO","0"
"MO_CompleteRptRcvLineBalanceRoute","MO","0"
"MO_CompleteRptRcvLineBalanceRoute_Trl","MO","0"
"MO_CompleteRptWorkHour","MO","0"
"MO_CompleteRptWorkHour_Trl","MO","0"
"MO_CrossIssueCost","MO","0"
"MO_DispatchCompleteOrder","MO","0"
"MO_DispatchCompleteOrder_Trl","MO","0"
"MO_DispatchCompleteOrderDocLine","MO","0"
"MO_DispatchCompleteOrderDocLine_Trl","MO","0"
"MO_DispatchCompleteOrderDocLineRes","MO","0"
"MO_DispatchCompleteOrderDocLineRes_Trl","MO","0"
"MO_DispatchCompleteOrderDocType","MO","24"
"MO_DispatchCompleteOrderDocType_Trl","MO","48"
"MO_DispatchOrder","MO","0"
"MO_DispatchOrder_Trl","MO","0"
"MO_DispatchOrderDocLine","MO","0"
"MO_DispatchOrderDocLine_Trl","MO","0"
"MO_DispatchOrderDocLineRes","MO","0"
"MO_DispatchOrderDocLineRes_Trl","MO","0"
"MO_DispatchOrderDocTransferRelation","MO","0"
"MO_DispatchOrderDocType","MO","30"
"MO_DispatchOrderDocType_Trl","MO","60"
"MO_DPLinePickList","MO","0"
"MO_DPOrderReworkTable","MO","0"
"MO_DPOrderReworkTable_Trl","MO","0"
"MO_IssueBalance","MO","0"
"MO_IssueBalanceDetail","MO","0"
"MO_IssueDoc","MO","59017"
"MO_IssueDoc_Trl","MO","59015"
"MO_IssueDocBatch","MO","0"
"MO_IssueDocBatch_Trl","MO","0"
"MO_IssueDocBatchGather","MO","0"
"MO_IssueDocBatchGather_Trl","MO","0"
"MO_IssueDocBatchLine","MO","0"
"MO_IssueDocBatchLine_Trl","MO","0"
"MO_IssueDocLine","MO","226416"
"MO_IssueDocLine_Trl","MO","226412"
"MO_IssueDocLineSum","MO","206220"
"MO_IssueDocType","MO","120"
"MO_IssueDocType_Trl","MO","240"
"MO_IssueLineBalanceRoute","MO","0"
"MO_IssueLineBalanceRoute_Trl","MO","0"
"MO_IssueStatistic","MO","0"
"MO_ItemConvertRatioInClass_temp","MO","0"
"MO_ItemConvertRatioOverClass_temp","MO","0"
"MO_ItemProductQtyStatistic","MO","0"
"MO_ItemWIPSimu","MO","4"
"MO_MO","MO","65801"
"MO_MO_Trl","MO","65801"
"MO_MOAutoCompleteCondition","MO","6"
"MO_MOBOMDetail","MO","51664"
"MO_MOBOMDetailVer","MO","1"
"MO_MODocType","MO","50"
"MO_MODocType_Trl","MO","78"
"MO_MOIPV","MO","0"
"MO_MOIssueCost","MO","378996"
"MO_MOLot","MO","13171"
"MO_MOLotState","MO","0"
"MO_MOMemo","MO","0"
"MO_MOMemo_Trl","MO","0"
"MO_MOMemoVer","MO","0"
"MO_MOMemoVer_Trl","MO","0"
"MO_MOModify","MO","0"
"MO_MOModify_Trl","MO","0"
"MO_MOModifyDocType","MO","6"
"MO_MOModifyDocType_Trl","MO","12"
"MO_MOModifyLine","MO","0"
"MO_MOModifyLine_Trl","MO","0"
"MO_MOModifyMOMemo","MO","0"
"MO_MOModifyMOMemo_Trl","MO","0"
"MO_MOModifyMOOperation","MO","0"
"MO_MOModifyMOOperation_Trl","MO","0"
"MO_MOModifyMOOutput","MO","0"
"MO_MOModifyMOOutput_Trl","MO","0"
"MO_MOModifyMOPickList","MO","0"
"MO_MOModifyMOPickList_Trl","MO","0"
"MO_MOModifyMOPickPosition","MO","0"
"MO_MOModifyMOPickSupplier","MO","0"
"MO_MOModifyMOResource","MO","0"
"MO_MOModifyMOResource_Trl","MO","0"
"MO_MOOperation","MO","0"
"MO_MOOperation_Trl","MO","0"
"MO_MOOperationVer","MO","0"
"MO_MOOperationVer_Trl","MO","0"
"MO_MOOpPeriodQty","MO","0"
"MO_MOOpPeriodWorkHour","MO","0"
"MO_MOOutput","MO","65801"
"MO_MOOutput_Trl","MO","65798"
"MO_MOOutputVer","MO","1"
"MO_MOPeriodQtyDetail","MO","68204"
"MO_MOPeriodQtyTotal","MO","191761"
"MO_MOPickList","MO","73912"
"MO_MOPickList_Trl","MO","73912"
"MO_MOPickListPeriodQty","MO","0"
"MO_MOPickListVer","MO","1"
"MO_MOPickListVer_Trl","MO","1"
"MO_MOPickPosition","MO","0"
"MO_MOPickPositionVer","MO","0"
"MO_MOPickSubResult","MO","0"
"MO_MOPickSupplier","MO","0"
"MO_MOPickSupplierVer","MO","0"
"MO_MOPLSOpSnapshot","MO","0"
"MO_MOPLSOpSnapshotForSingleMOOp","MO","0"
